SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1584036855,7271.5,20200312 12:14:14,12:14:14,ARTR,2,1584036847,0.000308666,3.590352497,595.5076774,167.6453326,14.01004013,49.7662913,0.013897187,3,0.013861521,0.008666648,241.6716957,26.30712128,26.30712128,3.436068958,51.34362044,1.631580055,3.177765887,1.804488903,-13.61216911,-213.0400145,-15.11939231,-0.099880187,28,6,1,0,44442.97925,1499.986129,1261.20329,0.840809969,0.191619938,6,0.5,1: Needles,2,1584036847,595.5076774,600.0366774,19.52362581,19.16045806,595.5706774,19.52462581,499.9998387,83.46953548,0.099985429,24.9899129,24.84667742,999.9,0,0,10002.09516,0,1.115973871,-4.458444839,607.4382903,611.7582258,0.364214226,600.0366774,19.16045806,1.629714516,1.599314194,14.24267742,13.95219355,1499.986129,0.973001613,0.026998729,0,2.503670968,0,2131.89,10240.51613,33.81606452,34.808,35.062,34.07622581,34.19919355,1459.488065,40.49806452,0,1584036854,0,2.491764,-0.236392317,3.851538478,2131.904,15,1584036875,12:14:34,1584036873,1584036875,44,-0.071,-0.001,-0.063,-0.001,600,19,0.35,0.25,3.530956263,-0.056047969,0.042320299,1,175.1105417,34.92685048,15.61380359,0,0.013938427,0.000898991,0.000484835,1,2,3,2/3,2.95857,2.72248,0.107738,0.108575,0.0852822,0.0850317,23619.1,25785.1,26560.7,29384.6,37342.5,39014.7,41585.1,43478.8,2.01595,1.953,0.266965,0,20.4636,999.9,71.206,26.133,29.0119,61.6019,29.9399,1,-0.596387,-3.15399,20.2822,5.25787,11.9261,4.97495,3.28,65.3,4625.2,9999,6815.2,1.86126,1.85471,1.85532,1.85575,1.86154,1.85752,1.85715,1.86443,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.063,-0.001,0.00755,0,0,0,3.5E-05,0,0,0,-1,-1,-1,-1,2,2,2,456.167,435.367,26.591,18.9423,29.9998,18.8505,18.7711,27.6961,100,68.3699,26.59,600,14.374,104.226,104.635
45,1584036996,7412.5,20200312 12:16:35,12:16:35,ARTR,2,1584036988,0.000841043,4.578725061,793.9029355,556.9744205,46.54346105,66.34234714,0.034949327,3,0.034724701,0.021723,241.6735436,26.37353016,26.37353016,3.449563514,46.18269635,1.485360705,3.216271077,1.964202809,-37.08999633,-191.0844834,-13.57950235,-0.080438562,27,5,1,0,44392.28283,1499.991935,1261.208659,0.840810293,0.191620587,6,0.5,1: Needles,2,1584036988,793.9029355,800.199129,17.77495484,16.78356774,793.8839355,17.80195484,499.9622258,83.46489355,0.099915416,25.19207097,25.05350645,999.9,0,0,9997.845806,0,1.099757097,-6.378085806,808.2077742,813.8585161,1.017221194,800.199129,16.78356774,1.485739677,1.400838387,12.82135161,11.92594516,1499.991935,0.972989968,0.027010274,0,2.557893548,0,2207.318065,10240.52258,34.052,34.937,35.25,34.171,34.435,1459.479677,40.51451613,0,1584036995,0,2.544223077,-0.650283753,-9.975384669,2207.28,15,1584037017,12:16:56,1584037017,1584037015,45,0.082,-0.025,0.019,-0.027,801,16,0.67,0.14,4.62970197,0.502712117,0.054951053,1,560.1208696,-103.3045414,8.219163154,0,0.035936808,-0.013883671,0.001068423,1,2,3,2/3,2.95877,2.72298,0.130826,0.131768,0.0787073,0.0762801,23009.2,25115,26561.6,29384.8,37619.5,39397.2,41586.3,43480.2,2.01817,1.94562,0.257444,0,20.8078,999.9,67.348,26.274,27.6739,61.6019,30.1803,1,-0.597119,-3.0042,20.2847,5.25712,11.9261,4.9737,3.28,65.4,4687.9,9999,6817.9,1.86127,1.85471,1.85532,1.85577,1.8615,1.85756,1.85715,1.86444,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.019,-0.027,-0.06305,0,0,0,-0.00117,0,0,0,-1,-1,-1,-1,2,2,2,457.373,431.042,26.5917,18.9387,30.0003,18.8442,18.7745,34.7508,100,57.4927,26.59,800,15.6483,104.23,104.637
46,1584037138,7554.5,20200312 12:18:57,12:18:57,ARTR,2,1584037130,-3.59341E-05,6.147251572,992.5907097,7138.227601,596.4781112,82.94196611,-0.001562,3,-0.001562452,-0.000976492,241.6761654,26.56891893,26.56891893,3.489536072,50.65798103,1.626584362,3.21091431,1.86295171,1.584694657,-227.2139683,-16.16065938,-0.113767659,26,5,1,0,44387.78235,1500.009032,1261.222964,0.840810246,0.191620492,6,0.5,1: Needles,2,1584037130,992.5907097,999.9244516,19.46580968,19.50809032,992.5627097,19.45680968,500.0108065,83.46110323,0.09999129,25.16407419,25.03231935,999.9,0,0,9996.283871,0,1.121506129,-7.343356452,1012.249032,1019.82,-0.077911116,999.9244516,19.50809032,1.621665161,1.628167097,14.16594516,14.22770323,1500.009032,0.972989968,0.027010274,0,2.387290323,0,2277.75871,10240.63871,34.129,35.062,35.31606452,34.29,34.5,1459.497419,40.51258065,0,1584037138,0,2.401088462,0.071579489,-10.16205127,2277.722308,15,1584037156,12:19:16,1584037156,1584037155,46,0.009,0.036,0.028,0.009,999,20,0.37,0.36,6.18923984,-0.337302619,0.06407305,1,4396.499104,-2867.236893,328.2268635,0,-0.002846847,-0.001905452,0.000226885,1,2,3,2/3,2.95829,2.72237,0.151126,0.152087,0.0857295,0.0867466,22470,24525.1,26558.4,29381.1,37320.8,38936.1,41581.8,43474.6,2.01778,1.94403,0.262938,0,20.7387,999.9,68.001,26.415,28.1757,61.4119,30.1082,1,-0.593018,-2.9592,20.285,5.25353,11.9261,4.97335,3.2795,65.4,4705.5,9999,6820.8,1.86127,1.85471,1.85532,1.85575,1.86156,1.85759,1.85715,1.86445,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.028,0.009,0.0187,0,0,0,-0.02662,0,0,0,-1,-1,-1,-1,2,2,2,457.752,430.682,26.5925,18.996,30.0002,18.909,18.8361,41.5412,0,65.4295,26.59,1000,24.7159,104.218,104.624
47,1584037278,7694.4,20200312 12:21:17,12:21:17,ARTR,2,1584037270,0.000371441,6.612977762,1291.621333,647.7794956,54.1330877,107.9371165,0.017376624,3,0.017320902,0.010830555,241.6710099,26.55568969,26.55568969,3.486816933,54.23646012,1.750906494,3.228283133,1.735910439,-16.38055915,-210.4163302,-14.97172523,-0.097604641,27,5,1,0,44384.8348,1499.978333,1261.19704,0.840810172,0.191620343,6,0.5,1: Needles,2,1584037270,1291.621333,1300.133,20.95209,20.51568,1291.330333,20.97609,499.9777,83.46718333,0.099968867,25.25470333,25.16273667,999.9,0,0,9998,0,1.111623,-8.774523667,1319.039,1327.364667,0.469731067,1300.133,20.51568,1.751593667,1.712386,15.36126,15.00867333,1499.978333,0.9729959,0.02700443,0,2.436323333,0,2364.303667,10240.44333,34.3708,35.40393333,35.625,34.4958,34.75,1459.470333,40.508,0,1584037277,0,2.443968,0.156707688,-36.51384613,2364.06,15,1584037307,12:21:46,1584037307,1584037304,47,0.264,-0.033,0.291,-0.024,1305,17,0.53,0.16,6.795305489,-1.152697751,0.101089702,1,656.2744323,941.3689859,94.80181576,0,0.0187584,0.037301534,0.004030505,1,2,3,2/3,2.9585,2.72258,0.177771,0.178745,0.0891053,0.0873284,21757.8,23744.5,26548.6,29367.9,37166,38896.6,41566.8,43458.9,2.01448,1.94643,0.243105,0,21.1478,999.9,67.11,26.546,28.0202,61.3019,29.9639,1,-0.577678,-2.87804,20.2867,5.25712,11.9261,4.9743,3.28,65.4,4734.2,9999,6823.5,1.86127,1.85471,1.85532,1.85576,1.86151,1.85757,1.85715,1.86444,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.291,-0.024,0.028047619,0,0,0,0.00933,0,0,0,-1,-1,-1,-1,2,2,2,457.475,433.626,26.5888,19.2338,30.0003,19.0803,18.9971,51.1899,100,54.2791,26.59,1300,10.259,104.18,104.582
48,1584037428,7844.4,20200312 12:23:47,12:23:47,ARTR,2,1584037420,-0.000119451,7.956949618,1590.480774,3976.528952,332.3038448,132.9106069,-0.005108551,3,-0.005113389,-0.003195433,241.6730017,26.53205479,26.53205479,3.481963617,49.66078429,1.589050285,3.199809081,1.892913331,5.267784798,-230.6600494,-16.39794176,-0.117204692,26,5,1,0,44426.02941,1499.996129,1261.211535,0.84080986,0.19161972,6,0.5,1: Needles,2,1584037420,1590.480774,1599.800968,19.01544194,19.15605484,1590.836774,19.00844194,500.0088387,83.46631935,0.099989058,25.10590323,24.99134516,999.9,0,0,10002.57742,0,1.186565484,-8.672154839,1621.920323,1631.045484,-0.171561129,1599.800968,19.15605484,1.584566129,1.598885484,13.80918065,13.94777097,1499.996129,0.973004516,0.026995806,0,2.533835484,0,2430.480645,10240.59677,34.437,35.437,35.69106452,34.415,34.74187097,1459.503226,40.49290323,0,1584037427,0,2.533672,-0.044661538,-18.89153841,2430.2656,15,1584037461,12:24:20,1584037461,1584037449,48,-0.649,0.031,-0.356,0.007,1599,20,0.78,0.2,7.463542457,0.155703868,0.157339537,1,3427.547001,990.2776583,128.2761223,0,-0.006205045,0.003351841,0.000388234,1,2,3,2/3,2.95842,2.72261,0.201041,0.201952,0.0843386,0.0856319,21143.2,23074.1,26547.5,29365.7,37364.5,38968.3,41564.8,43456.3,2.01475,1.9371,0.25481,0,20.8039,999.9,66.616,26.707,28.0772,61.7819,29.9079,1,-0.57467,-2.99944,20.2845,5.25682,11.9261,4.9744,3.28,65.5,4763.8,9999,6826.4,1.86127,1.85471,1.85533,1.85577,1.86155,1.85759,1.85716,1.86446,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.356,0.007,0.2915,0,0,0,-0.023945,0,0,0,-1,-1,-1,-1,2,2.1,2,458.447,428.98,26.592,19.2797,30,19.1676,19.0878,59.9538,0,59.9684,26.59,1600,25.0202,104.175,104.575
49,1584038235,8651.4,20200312 12:37:14,12:37:14,ARTR,1,1584038227,-0.000292334,0.191677345,399.7577097,409.4500794,34.21303928,33.40315929,-0.012093152,3,-0.012120299,-0.007572743,241.6746392,26.88738517,26.88738517,3.555554832,49.15741197,1.602378399,3.259688286,1.953176433,12.89193429,-237.7338704,-16.957479,-0.124775904,4,1,1,0,44378.23918,1500.009032,1261.222149,0.840809703,0.191619406,6,0.5,1: Needles,2,1584038227,399.7577097,399.8474839,19.17672258,19.52078387,399.7397097,19.17572258,500.0180645,83.45849032,0.100021448,25.41749677,25.7702129,999.9,0,0,10003.22613,0,8.529012258,-0.464382065,407.1943548,407.8083548,-0.337968065,399.8474839,19.52078387,1.600969355,1.629175484,13.96731613,14.23690968,1500.009032,0.973010032,0.026990255,0,2.451341935,0,1081.828065,10240.69355,35.57825806,37.911,36.72358065,37.032,36.133,1459.526774,40.48548387,0,1584038234,0,2.442142308,-0.623073508,67.74529915,1082.055769,15,1584038253,12:37:32,1584038250,1584038253,49,0.375,-0.006,0.018,0.001,400,20,0.56,0.25,0.502492862,-0.024747689,0.029615073,1,450.4676739,39.12956062,4.351244548,0,-0.01192854,0.006606611,0.000912378,1,2,3,2/3,2.95763,2.72241,0.0804039,0.0807054,0.0850522,0.0867094,24304.1,26536.7,26522.2,29329.6,37299,38882.9,41524,43413.6,2.05185,1.92022,0.280403,0,21.1843,999.9,54.047,27.321,23.6191,61.4219,29.7516,1,-0.532094,-2.70599,20.2886,5.25623,11.9261,4.9738,3.28,65.7,4883.2,9999,6842.7,1.8613,1.85483,1.85547,1.85577,1.86157,1.8576,1.85726,1.86447,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.018,0.001,-0.3565,0,0,0,0.00709,0,0,0,-1,-1,-1,-1,12.9,13.1,2,486.142,424.825,26.5915,19.9073,30.0002,19.7858,19.7075,20.0865,5.49997,39.4761,26.59,400,19.9872,104.074,104.462
50,1584038374,8790.4,20200312 12:39:33,12:39:33,ARTR,1,1584038366,-3.10258E-05,0.032045388,299.8527419,326.9739855,27.31971551,25.05364942,-0.001316566,3,-0.001316887,-0.000823026,241.6734411,26.57262593,26.57262593,3.490298342,49.24037706,1.581534976,3.211866095,1.908763366,1.368238434,-227.0084963,-16.14674872,-0.113565453,3,1,1,0,44409.90933,1499.999677,1261.214448,0.840809813,0.191619626,6,0.5,1: Needles,2,1584038366,299.8527419,299.8800323,18.92848387,18.96500968,299.9167419,18.93248387,500.0060968,83.45319677,0.099980903,25.16905161,25.4977129,999.9,0,0,10002.64129,0,9.369668387,0.055202368,305.7237742,305.677129,-0.031407637,299.8800323,18.96500968,1.580069355,1.58269,13.76573871,13.79113548,1499.999677,0.973008677,0.026991452,0,2.4297,0,1064.683548,10240.63226,35.556,38.25,36.78,37.27,36.187,1459.509032,40.49064516,0,1584038374,0,2.412196154,-0.389480342,-1.311452981,1064.68,15,1584038391,12:39:51,1584038391,1584038391,50,-0.083,-0.005,-0.064,-0.004,300,19,0.39,0.16,-0.039189821,0.013913274,0.02022463,1,294.180731,-622.4208192,183.5560992,0,-0.000981042,-0.020180752,0.001509896,1,2,3,2/3,2.95745,2.72243,0.0641518,0.0644286,0.0835626,0.0847044,24732,27003.3,26520.3,29326,37358.6,38966.6,41520.8,43409.7,2.05215,1.91868,0.271797,0,21.0713,999.9,52.442,27.332,22.9354,61.8919,29.8518,1,-0.529073,-2.76608,20.2871,5.25832,11.9261,4.9738,3.28,65.7,4891.8,9999,6845.6,1.86138,1.85484,1.85547,1.85579,1.86157,1.8576,1.85725,1.86447,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.064,-0.004,0.0185,0,0,0,0.001115,0,0,0,-1,-1,-1,-1,2.1,2,2,487.012,424.586,26.5923,19.9602,30.0002,19.8559,19.7806,16.0199,20.224,39.1012,26.59,300,19.3016,104.066,104.451
51,1584038512,8928.9,20200312 12:41:52,12:41:52,ARTR,1,1584038504,8.49627E-05,-0.092457043,200.0583226,231.9778972,19.38207341,16.7151489,0.003716703,3,0.003714147,0.002321571,241.6733476,26.33944876,26.33944876,3.442632265,50.07446042,1.588908719,3.173092043,1.853723546,-3.746853619,-222.2608017,-15.77440145,-0.108709186,2,0,1,0,44422.05212,1499.991935,1261.208555,0.840810224,0.191620447,6,0.5,1: Needles,2,1584038504,200.0583226,199.9677742,19.01714516,18.91713226,200.3133226,19.02714516,500.017,83.45135484,0.10002501,24.96522903,25.26008387,999.9,0,0,9998.591935,0,9.408133548,0.281665032,204.1326129,203.8234839,0.106112258,199.9677742,18.91713226,1.587515806,1.578660968,13.83813871,13.75204839,1499.991935,0.972993968,0.027006035,0,2.381935484,0,1055.062903,10240.53226,35.84654839,38.375,36.78596774,37.59451613,36.405,1459.480968,40.51096774,0,1584038512,0,2.369956,-0.172646151,-3.30076923,1054.9792,15,1584038529,12:42:09,1584038529,1584038529,51,-0.191,-0.007,-0.255,-0.01,200,19,0.44,0.13,-0.252712382,-0.032251051,0.022109599,1,293.8658095,44.85480833,9.39115332,0,0.003945927,-0.001292712,0.000137484,1,2,3,2/3,2.95728,2.72239,0.0455895,0.0457829,0.0832939,0.0838106,25217.7,27533.8,26515,29317.9,37362.9,38997.6,41512.7,43401,2.0512,1.91625,0.271033,0,20.8102,999.9,51.209,27.301,22.3564,61.6419,29.7476,1,-0.518595,-2.80681,20.2864,5.25353,11.9259,4.9738,3.28,65.8,4901.2,9999,6848.3,1.86131,1.85476,1.8554,1.85577,1.86157,1.8576,1.85727,1.86447,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.255,-0.01,-0.064,0,0,0,-0.003895,0,0,0,-1,-1,-1,-1,2,2,2,487.713,424.337,26.5897,20.1008,30.0003,19.9854,19.909,11.7622,17.4365,40.5997,26.59,200,19.0686,104.046,104.427
52,1584038650,9066.9,20200312 12:44:10,12:44:10,ARTR,1,1584038642,5.29331E-06,-0.082358596,100.2290323,651.1305172,54.3997152,8.373790916,0.00023343,3,0.00023342,0.000145888,241.6743374,26.39565926,26.39565926,3.454070508,50.84950068,1.616963368,3.179900188,1.83710714,-0.233435114,-225.5384373,-16.01443601,-0.111971092,2,0,1,0,44403.27788,1499.996774,1261.212735,0.840810299,0.191620597,6,0.5,1: Needles,2,1584038642,100.2290323,100.1308387,19.35403871,19.34780968,100.4390323,19.36103871,500.0005806,83.44655161,0.100008974,25.00117419,25.29317097,999.9,0,0,9996.043226,0,6.712703194,0.053164065,102.160871,102.1063226,0.002750009,100.1308387,19.34780968,1.614737742,1.614508387,14.10016452,14.09788065,1499.996774,0.972991452,0.027008552,0,2.402909677,0,1040.598387,10240.55484,35.87093548,38.433,37.05,37.62093548,36.437,1459.481935,40.51483871,0,1584038650,0,2.414736,0.353884615,114.2099998,1042.2464,15,1584038667,12:44:27,1584038664,1584038667,52,0.045,0.004,-0.21,-0.007,100,19,0.48,0.19,-0.044590649,0.062886103,0.012118401,1,103.4437694,326.4731513,168.8318747,0,0.000102597,0.042181599,0.003171993,1,2,3,2/3,2.95715,2.72202,0.0241836,0.024295,0.084444,0.0846997,25782.5,28151.2,26513.2,29314.2,37311.9,38955.1,41509.5,43396.8,2.0506,1.91628,0.285514,0,20.6667,999.9,50.574,27.231,21.988,61.7619,29.7676,1,-0.515229,-2.84964,20.286,5.25053,11.9261,4.9728,3.27945,65.8,4906.4,9999,6850.9,1.86132,1.85475,1.85546,1.85577,1.86157,1.8576,1.85727,1.86447,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.21,-0.007,-0.25495,0,0,0,-0.01049,0,0,0,-1,-1,-1,-1,2,2,2,488.084,424.967,26.5923,20.1432,29.9999,20.06,19.9768,7.31301,16.9069,43.6638,26.59,100,18.5268,104.038,104.416
53,1584038788,9205,20200312 12:46:28,12:46:28,ARTR,1,1584038780,4.30425E-05,-0.21102269,50.18611935,228.9195225,19.12319653,4.192386098,0.001835813,3,0.001835189,0.001147049,241.6736045,26.7198813,26.7198813,3.520696255,49.99472725,1.621730223,3.243802522,1.898966032,-1.898175081,-223.9329898,-15.95306715,-0.110627525,2,0,1,0,44357.70341,1500.001613,1261.215997,0.84080976,0.19161952,6,0.5,1: Needles,2,1584038780,50.18611935,49.93548387,19.41337097,19.36272258,50.25511935,19.41537097,499.9991613,83.43676774,0.099998032,25.33532258,25.71203548,999.9,0,0,9998.242581,0,9.453739032,0.109427681,51.03544839,50.92147097,0.045797593,49.93548387,19.36272258,1.619384516,1.615562903,14.14450323,14.10803871,1500.001613,0.97300771,0.026992306,0,2.363496774,0,1050.225484,10240.65161,36.141,38.937,37.48780645,38,36.883,1459.513871,40.48806452,0,1584038788,0,2.380956,-0.454992312,-3.67769231,1050.124,15,1584038806,12:46:46,1584038804,1584038806,53,0.142,0.005,-0.069,-0.002,50,20,0.17,0.25,-0.092390502,0.328940995,0.033400209,1,188.4676586,1109.410401,466.1594478,0,0.001625682,-0.011350192,0.000880057,1,2,3,2/3,2.9573,2.72252,0.0123146,0.012353,0.0846754,0.0855219,26093.4,28492.1,26510,29310.1,37297.9,38914.2,41504.5,43391,2.05028,1.917,0.261836,0,21.363,999.9,51.306,27.191,22.2552,61.6664,29.6514,1,-0.510661,-2.69902,20.2877,5.25338,11.9261,4.97305,3.27943,65.8,4914.3,9999,6853.6,1.86132,1.85482,1.85547,1.85577,1.86157,1.8576,1.85724,1.86447,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.069,-0.002,-0.2102,0,0,0,-0.006855,0,0,0,-1,-1,-1,-1,2.1,2,2,488.638,426.166,26.5882,20.2358,30.0003,20.1366,20.0621,5.08327,11.4443,49.462,26.59,50,19.6277,104.026,104.402
54,1584038927,9344,20200312 12:48:47,12:48:47,ARTR,1,1584038919,-8.60503E-06,0.817065272,398.9751935,4032.56478,336.8305656,33.32545103,-0.000351368,3,-0.000351391,-0.000219617,241.6745846,27.34287128,27.34287128,3.651872303,49.69878403,1.671586929,3.363436273,1.980285374,0.379482022,-225.9692426,-16.19793651,-0.113112467,2,0,1,0,44263.79292,1500.003548,1261.217981,0.840809998,0.191619996,6,0.5,1: Needles,2,1584038919,398.9751935,399.9515484,20.01238387,20.02250323,398.9131935,20.01738387,500.001871,83.42765484,0.099971855,25.94572258,26.36974516,999.9,0,0,9998.594839,0,9.463521935,-1.106865484,406.990871,408.1231935,-0.006864181,399.9515484,20.02250323,1.669858065,1.670430645,14.61893871,14.62425161,1500.003548,0.972999,0.0270014,0,2.3475,0,1083.28,10240.64839,36.73374194,39.393,37.96748387,38.36474194,37.25593548,1459.503548,40.5,0,1584038927,0,2.328796,-0.260938462,3.25692307,1083.3824,15,1584038949,12:49:08,1584038949,1584038948,54,0.131,-0.003,0.062,-0.005,400,20,0.48,0.19,0.925830066,0.224014671,0.026734966,1,5029.651827,81021.30381,26546.51363,0,-0.000282915,0.001336004,0.000751522,1,2,3,2/3,2.95711,2.7225,0.0801475,0.0806023,0.08682,0.0874983,24294.4,26516.7,26505.9,29306.6,37202.9,38824,41498.4,43386.2,2.04873,1.91887,0.255078,0,22.1649,999.9,52.417,27.12,22.6472,61.6864,29.4191,1,-0.50378,-2.37055,20.2927,5.25338,11.9261,4.9736,3.28,65.9,4921.8,9999,6856.3,1.86129,1.85479,1.85546,1.85577,1.86157,1.8576,1.85726,1.86447,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.062,-0.005,-0.06852,0,0,0,-0.001745,0,0,0,-1,-1,-1,-1,2,2,2,488.798,428.277,26.5892,20.3616,30.0005,20.2488,20.1729,20.1936,13.7521,54.1527,26.59,400,20.088,104.01,104.39
55,1584039070,9486.5,20200312 12:51:09,12:51:09,ARTR,1,1584039062,5.82729E-05,1.037884347,398.6775161,-296.2746994,-24.7473176,33.30084928,0.002397319,3,0.002396255,0.001497755,241.67289,27.37486046,27.37486046,3.658721528,50.1751927,1.692518824,3.373218383,1.966202704,-2.56983674,-223.2070233,-16.00642596,-0.110395999,1,0,1,0,44261.95674,1499.996452,1261.211719,0.840809802,0.191619604,6,0.5,1: Needles,2,1584039062,398.6775161,399.9508387,20.26282258,20.1943129,398.6435161,20.26982258,500.0067419,83.42830645,0.099978771,25.99479032,26.43073871,999.9,0,0,9999.791935,0,9.488855161,-1.245161935,406.9525161,408.1940968,0.070473394,399.9508387,20.1943129,1.690656452,1.684777742,14.81089032,14.75685806,1499.996452,0.973003677,0.026996442,0,2.338254839,0,1096.846129,10240.5871,37.312,40.016,38.57012903,38.99593548,37.84045161,1459.506452,40.49,0,1584039070,0,2.315219231,-1.156188029,6.892649565,1096.918077,15,1584039087,12:51:26,1584039087,1584039087,55,-0.029,-0.002,0.034,-0.007,400,20,0.41,0.16,1.013002482,0.241912926,0.039237029,1,-268.0708003,-12.11639982,55.48353275,0,0.002454767,0.000519998,0.000179177,1,2,3,2/3,2.95685,2.72241,0.0800757,0.0805708,0.0874291,0.0880095,24291.6,26510,26501.4,29299.3,37171.4,38793.1,41491.3,43376.6,2.0471,1.9173,0.252459,0,22.2794,999.9,53.742,27.039,23.1071,61.6464,29.4431,1,-0.493592,-2.30079,20.2939,5.25503,11.9261,4.9736,3.28,65.9,4930.5,9999,6859.2,1.86131,1.85479,1.85543,1.85578,1.86157,1.8576,1.85727,1.86447,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.034,-0.007,0.062190476,0,0,0,-0.00502,0,0,0,-1,-1,-1,-1,2,2,2,489.29,428.706,26.5899,20.5452,30.0003,20.3999,20.3222,20.2073,15.9275,58.3893,26.59,400,20.0413,103.992,104.365
56,1584039208,9624.5,20200312 12:53:27,12:53:27,ARTR,1,1584039200,0.000116123,2.030941054,597.4547097,-100.5222824,-8.396540153,49.90488018,0.004725283,3,0.004721152,0.002951091,241.6735259,27.41666813,27.41666813,3.667689899,49.6061298,1.678933898,3.3845291,1.988756,-5.121023465,-220.8177023,-15.84288266,-0.108082456,1,0,1,0,44250.64964,1500.000323,1261.214981,0.840809806,0.191619613,6,0.5,1: Needles,2,1584039200,597.4547097,599.9750645,20.09997742,19.96343226,597.4657097,20.10497742,500.0056129,83.42914839,0.099995119,26.05137097,26.4641129,999.9,0,0,9998.995806,0,9.488577419,-2.475647097,609.7542581,612.1964839,0.134786019,599.9750645,19.96343226,1.676776452,1.665531935,14.68306452,14.57885484,1500.000323,0.973007387,0.026992442,0,2.286954839,0,1151.208065,10240.62903,37.661,40.34451613,38.93906452,39.254,38.10670968,1459.51,40.49032258,0,1584039208,0,2.292676923,-0.492670098,11.05025642,1151.259231,15,1584039227,12:53:47,1584039225,1584039227,56,-0.044,0.001,-0.011,-0.005,600,20,0.34,0.22,1.994604702,-0.267000571,0.034378509,1,-145.4965658,2613.824686,210.4929664,0,0.004664,0.014396453,0.001098652,1,2,3,2/3,2.95699,2.72259,0.107508,0.108101,0.0868636,0.0871,23565,25714.1,26499.4,29297.2,37192.5,38831.4,41488.3,43375.2,2.04667,1.9166,0.266451,0,22.1285,999.9,54.34,26.979,23.2822,61.6164,29.2668,1,-0.489395,-2.29999,20.2936,5.25682,11.9259,4.9737,3.28,66,4939,9999,6861.9,1.86132,1.85476,1.85543,1.85577,1.86157,1.8576,1.85727,1.86447,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.011,-0.005,0.03355,0,0,0,-0.00675,0,0,0,-1,-1,-1,-1,2,2,2,490.011,429.195,26.591,20.6329,30.0002,20.5001,20.4215,27.8847,16.1383,60.3545,26.59,600,19.9935,103.985,104.361
